-27131.259297527515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	-27131.259297527515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	-27131.259297527515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	-1754.8155387403212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.30000000000000004	-0.20000000000000001	0	2	0	0	0.30000000000000004	0.20000000000000001	0	0	0	0	0	-1.5764539639937791	1.2307692307692379	0	0	0	0		0
0	0	0	0	-16247.273882554242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30000000000000004	0	1	-2	0	0	-0.30000000000000004	0	-1	0	0	0	0	0	-1.2307692307692379	-1.5764539639937791	0	0	0	0		0
0	0	0	0	0	-16700.163205798439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20000000000000001	-1	0	0	0	2	-0.20000000000000001	1	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	-1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	-1	-0.20000000000000001	0.30000000000000004	0	0	0	1	0.20000000000000001	-0.30000000000000004	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	-40196.88894629127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	-40196.88894629127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	-40196.88894629127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	0	-2132.223308110486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26961511028187551	-0.13155870289605376	-1.4357813533400798	-0.26961511028187551	0.13155870289605376	1.4357813533400801	0	0	1.7974340685458363	0.87705801930702543	1.7974340685458368	2.4944408601815659e-17	0	0		0
0	0	0	0	0	0	0	0	0	0	0	-52176.493526593971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13155870289605376	0.26961511028187551	0.47805010762568539	-0.13155870289605376	-0.26961511028187551	-0.47805010762568545	0	0	-0.87705801930702543	1.7974340685458363	0.87705801930702454	-1.2171625087084875e-17	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	-52855.827511460258	0	0	0	0	0	0	0	0	0	1.7974340685458365	0	0	0	0	0	0	0	1.4357813533400798	-0.47805010762568539	0.26961511028187551	-1.4357813533400801	0.47805010762568545	-0.26961511028187551	0	0	0	0	2.4944408601815662e-17	-1.7974340685458365	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	-1000	0	0	0	0	0	0	0	0	0.87705801930702498	0	0	0	0	0	0	0	-0.47805010762568539	-1.4357813533400798	0.13155870289605376	0.47805010762568545	1.4357813533400801	-0.13155870289605376	0	0	0	0	-1.2171625087084869e-17	-0.87705801930702498	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-1	1.3877787807814389e-17	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2.081668171172169e-16	-3.0333396624098818e-33	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1001000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	-1.3877787807814411e-17	1	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-845578.39532943536	0	0	0	0	0	1.4142135623730951	0	0	0	0	0	0	0	0	0	-0.70710678118654757	-0.70710678118654746	4.1469228925314206e-17	2.1562444558055476	-3.3115983649294344e-16	0	0	2.7547499799622322e-17	-1.4142135623730954	1.4142135623730951	1.4142135623730949		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1000999.9999999999	0	0	0	0	1.4142135623730949	0	0	0	0	0	0	0	0	0	0.70710678118654746	-0.70710678118654757	4.14692289253142e-17	-2.1562444558055489	-2.7131203045405216e-16	0	0	-3.392231204487251e-18	-1.4142135623730951	-1.4142135623730949	1.4142135623730951		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1000999.9999999999	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.1469228925314206e-17	-4.14692289253142e-17	-0.70710678118654757	1.0007980260681589e-16	-2.1562444558055489	0	0	1.4142135623730951	-3.392231204487251e-18	-6.8091906188321893e-35	-6.8091906188321882e-35		0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1000	0	0	0	0	0	0	0	0	0	0	0	0	-4.14692289253142e-17	4.1469228925314206e-17	0.70710678118654746	4.0231996567924553e-17	2.1562444558055476	0	0	1.4142135623730954	2.7547499799622322e-17	-6.8091906188321882e-35	6.8091906188321893e-35		0
0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	0	0	0	1.7974340685458365	0.87705801930702498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2.2204460492503131e-16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4142135623730951	1.4142135623730949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
1	0	0	0	0.30000000000000004	0.20000000000000001	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-0.099999999999999978
0	1	0	-0.30000000000000004	0	-1	-0.20000000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-0.10000000000000001
0	0	1	-0.20000000000000001	1	0	0.30000000000000004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.10000000000000002
0	0	0	0	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
-1	0	0	0	-0.30000000000000004	-0.20000000000000001	1	1	0	0	0.26961511028187551	0.13155870289605376	1.4357813533400798	-0.47805010762568539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.0403611597381492
0	-1	0	0.30000000000000004	0	1	0.20000000000000001	0	1	0	-0.13155870289605376	0.26961511028187551	-0.47805010762568539	-1.4357813533400798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.082715763338772313
0	0	-1	0.20000000000000001	-1	0	-0.30000000000000004	0	0	1	-1.4357813533400798	0.47805010762568539	0.26961511028187551	0.13155870289605376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0.099999999999999992
0	0	0	0	0	0	0	-1	0	0	-0.26961511028187551	-0.13155870289605376	-1.4357813533400801	0.47805010762568545	1	0	0	-0.70710678118654757	0.70710678118654746	-4.1469228925314206e-17	-4.14692289253142e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-0.94036115973814938
0	0	0	0	0	0	0	0	-1	0	0.13155870289605376	-0.26961511028187551	0.47805010762568545	1.4357813533400801	0	1	0	-0.70710678118654746	-0.70710678118654757	-4.14692289253142e-17	4.1469228925314206e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1.0419793132572277
0	0	0	0	0	0	0	0	0	-1	1.4357813533400801	-0.47805010762568545	-0.26961511028187551	-0.13155870289605376	0	0	1	4.1469228925314206e-17	4.14692289253142e-17	-0.70710678118654757	0.70710678118654746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-0.20000000000000004
0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1	2.081668171172169e-16	-1.3877787807814411e-17	2.1562444558055476	-2.1562444558055489	1.0007980260681589e-16	4.0231996567924553e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2.6222248297091894e-16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3877787807814389e-17	-3.0333396624098818e-33	1	-3.3115983649294344e-16	-2.7131203045405216e-16	-2.1562444558055489	2.1562444558055476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1.3130684181732099e-16
0	0	0	-1.5764539639937791	-1.2307692307692379	0	0	0	0	0	1.7974340685458363	-0.87705801930702543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	1.2307692307692379	-1.5764539639937791	0	0	0	0	0	0.87705801930702543	1.7974340685458363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0
0	0	0	0	0	0	0	0	0	0	1.7974340685458368	0.87705801930702454	2.4944408601815662e-17	-1.2171625087084869e-17	0	0	0	2.7547499799622322e-17	-3.392231204487251e-18	1.4142135623730951	1.4142135623730954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		8.5401771125012324e-18
0	0	0	0	0	0	0	0	0	0	2.4944408601815659e-17	-1.2171625087084875e-17	-1.7974340685458365	-0.87705801930702498	0	0	0	-1.4142135623730954	-1.4142135623730951	-3.392231204487251e-18	2.7547499799622322e-17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		-1.0000000000000002
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4142135623730951	-1.4142135623730949	-6.8091906188321893e-35	-6.8091906188321882e-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2.3592239273284572e-16
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4142135623730949	1.4142135623730951	-6.8091906188321882e-35	6.8091906188321893e-35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1
